n_clusters,cluster,bathAverage,bathScore,chargeScore,description,distance,distanceScore,equipmentAverage,equipmentScore,hotelMiddleCharge,id,locationAverage,locationScore,mealAverage,mealScore,name,nearestStation,roomAverage,roomScore,serviceAverage,serviceScore,url
2,1,2.8,0.45,0.862684847321,上野駅から徒歩５分。アメ横、上野動物園にも近い。ディスニーランドへも電車で３０分圏内です！,0.419,0.822222222222,3.28,0.57,5226.0,29184,4.1,0.775,3.15,0.5375,ホテルサンターガス　上野店,上野,3.29,0.5725,3.48,0.62,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=29184
2,1,3.4,0.6,0.833877472633,3名・4名1室でも泊まれる西新宿の隠れ家的なホテルです。和洋バイキングが大人気♪,0.891,0.589135802469,3.72,0.68,5976.0,107778,3.74,0.685,4.12,0.78,サンメンバーズ東京新宿,新宿,3.87,0.7175,3.95,0.7375,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=107778
2,1,3.54,0.635,0.857922028039,東京駅に至近の宿泊特化型ホテル。万全のセキュリティで女性のお客様も安心。ビジネス、観光に最適です。,0.709,0.679012345679,3.77,0.6925,5350.0,134922,4.16,0.79,2.75,0.4375,相鉄フレッサイン　東京京橋,東京,3.9,0.725,3.71,0.6775,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=134922
2,1,3.03,0.5075,0.902093335894,羽田空港、都内へのアクセス良好！ＪＲ蒲田駅東口より徒歩１分の好立地,0.171,0.944691358025,3.35,0.5875,4200.0,5385,4.37,0.8425,4.05,0.7625,グランパークホテル　パネックス東京,蒲田,3.4,0.6,3.43,0.6075,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=5385
2,1,3.16,0.54,0.885961206069,モットーは笑顔。1つ1つの接客を大切に本物のサービスを目指すホテル。,0.657,0.704691358025,3.95,0.7375,4620.0,8207,4.11,0.7775,3.65,0.6625,シティホテル　ロンスター,新宿,3.63,0.6575,3.79,0.6975,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=8207
2,1,3.24,0.56,0.927021317457,全室32型ワイド液晶TVにモデルチェンジ、Ｗｉ－Ｆｉ無料 、光フィバー有線ＬＡＮ完備！,0.362,0.85037037037,3.4,0.6,3551.0,51734,3.91,0.7275,3.24,0.56,ホテルビスタ蒲田東京,蒲田,3.89,0.7225,3.73,0.6825,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=51734
2,1,2.94,0.485,0.905934319186,◆全室高速ＬＡＮ、空気清浄機有完備。一部客室にはＤＶＤプレイヤーもあり。,0.293,0.884444444444,3.33,0.5825,4100.0,2335,3.76,0.69,4.0,0.75,ホテルサンライン蒲田,蒲田,3.56,0.64,3.7,0.675,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=2335
2,0,3.98,0.745,0.8492414058,2011年11月オープン！新橋駅から徒歩3分とビジネス観光に大変便利。大浴場で疲れを癒して下さい。,0.258,0.901728395062,4.2,0.8,5576.0,135973,4.59,0.8975,3.67,0.6675,ホテル新橋三番館,新橋,4.17,0.7925,4.13,0.7825,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=135973
2,0,3.75,0.6875,0.859804109852,浅草駅より徒歩３分。優雅さと気品に満ちたルーム。本館男性大浴場サウナあり。,0.316,0.873086419753,3.83,0.7075,5301.0,18476,4.57,0.8925,4.0,0.75,浅草セントラルホテル,浅草,3.92,0.73,4.14,0.785,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=18476
2,1,2.42,0.355,0.876742846169,全部屋新装済、設備充実リーズナブルプライス。,0.457,0.803456790123,2.21,0.3025,4860.0,2605,3.36,0.59,0.0,-0.25,華宮旅館,池袋,2.36,0.34,2.36,0.34,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=2605
