n_clusters,cluster,bathAverage,bathScore,chargeScore,description,distance,distanceScore,equipmentAverage,equipmentScore,hotelMiddleCharge,id,kinnennScore,locationAverage,locationScore,mealAverage,mealScore,name,nearestStation,roomAverage,roomScore,serviceAverage,serviceScore,tag,url
3,0,3.94,0.735,0.765700019205,【東京スカイツリー(R)フレンドシップホテル】粋な町・浅草らしさでおもてなし。,0.168,0.946172839506,4.02,0.755,7751.0,570,1.0,4.51,0.8775,4.43,0.8575,浅草ビューホテル,浅草,4.45,0.8625,4.13,0.7825,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=570
3,0,3.91,0.7275,0.782024198195,JR山手線大塚駅南口より徒歩１分！駐車場完備！車派も電車派も◎ワンランク上のウェディングスホテル！,0.059,1.0,4.15,0.7875,7326.0,839,1.0,4.7,0.925,3.94,0.735,ホテル　ベルクラシック東京,大塚（東京）,4.38,0.845,4.26,0.815,true3,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=839
3,2,2.82,0.455,0.917418859228,都内各所に交通至便。ビジネス、観光ともに最適なホテルです。,0.902,0.583703703704,3.38,0.595,3801.0,922,1.0,3.73,0.6825,2.81,0.4525,センターホテル東京,東京,3.3,0.575,3.42,0.605,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=922
3,1,3.07,0.5175,0.763779527559,新宿駅の西口から一番近いGoodロケーションホテル、副都心新宿はビジネス、レジャーに便利！,0.469,0.797530864198,3.54,0.635,7801.0,4771,1.0,4.59,0.8975,3.41,0.6025,イビス東京新宿,新宿,3.82,0.705,3.82,0.705,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=4771
3,1,2.98,0.495,0.928980218936,シングルからご家族・グループ向けの４名１室のフォースまで幅広いタイプをご用意してお待ちしております。,0.255,0.903209876543,3.61,0.6525,3500.0,5024,1.0,3.97,0.7425,3.68,0.67,オリンピックイン神田,神田（東京）,4.05,0.7625,3.8,0.7,true3,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=5024
3,1,3.45,0.6125,0.775686575763,新宿駅西口徒歩３分、高速バスターミナルより徒歩3分　空港リムジンバス乗り場より徒歩5分　,0.403,0.83012345679,3.69,0.6725,7491.0,11230,1.0,4.59,0.8975,3.73,0.6825,かどやホテル＜東京都＞,新宿,3.78,0.695,3.96,0.74,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=11230
3,2,3.0,0.5,0.765738429038,ＪＲ地下鉄５線乗入！焼きたてパンの朝食が無料。インターネット無料接続。東京消防庁優良防火対象物認定,0.419,0.822222222222,3.3,0.575,7750.0,15812,1.0,3.85,0.7125,3.19,0.5475,お茶の水セントヒルズホテル,御茶ノ水,3.27,0.5675,3.48,0.62,true3,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=15812
3,1,3.51,0.6275,0.779181870559,東京駅より１駅＆秋葉原までも徒歩10分♪コンビニ近隣にあります！サンキュープランがおススメです★,0.16,0.95012345679,3.71,0.6775,7400.0,18270,1.0,4.17,0.7925,3.58,0.645,京王プレッソイン神田,神田（東京）,4.06,0.765,3.97,0.7425,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=18270
3,2,2.84,0.46,0.909775302477,☆★2014年4月1日リブランドオープン★☆全館でWi-Fiがご利用頂けます(無料）,0.494,0.785185185185,3.48,0.62,4000.0,28894,1.0,3.82,0.705,3.0,0.5,ホテルマイステイズ上野　入谷口,上野,3.68,0.67,3.59,0.6475,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=28894
3,1,3.74,0.685,0.784943345496,広めのお部屋で全客室に洗濯乾燥機、電子レンジもあって長期滞在に便利。別館は２分程離れた所にあります。,0.479,0.792592592593,3.94,0.735,7250.0,41703,1.0,4.08,0.77,3.79,0.6975,東急ステイ渋谷新南口,渋谷,4.15,0.7875,3.77,0.6925,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=41703
3,2,2.65,0.4125,0.921759170348,ＪＲ水道橋駅徒歩５分。古書店街や東京ドーム徒歩圏。全館無線ＬＡＮ。韓国・洋食の朝食２００円。,0.487,0.788641975309,3.06,0.515,3688.0,79313,1.0,4.06,0.765,3.8,0.7,ＹＭＣＡアジア青少年センター,水道橋,3.24,0.56,3.47,0.6175,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=79313
3,1,3.63,0.6575,0.909775302477,2014年4月11日新築オープン！新橋駅徒歩6分！ビジネスにもレジャーにも都心各所へアクセス抜群！,0.47,0.797037037037,3.98,0.745,4000.0,145305,1.0,3.9,0.725,3.42,0.605,アパホテル＜新橋　虎ノ門＞,新橋,4.07,0.7675,3.75,0.6875,true3,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=145305
